1885,2019,85,Philosophy
1886,2020,170,Public Speaking
1887,2021,65,Entrepreneurship
1888,2022,80,Entrepreneurship
1889,2023,65,Creative Writing
1890,2010,185,Entrepreneurship
1891,2011,170,Media Literacy
1892,2012,45,Environmental Science
1893,2013,60,Creative Writing
1894,2014,195,Global Studies
1895,2015,115,Financial Literacy
1896,2016,60,Global Studies
1897,2017,160,Entrepreneurship
1898,2018,180,Creative Writing
1899,2019,105,Entrepreneurship
1900,2020,95,Philosophy
1901,2021,50,Creative Writing
1902,2022,75,Emotional Intelligence
1903,2023,185,Financial Literacy
1904,2010,80,Philosophy
1905,2011,90,Media Literacy
1906,2012,140,Computer Programming
1907,2013,45,Public Speaking
1908,2014,160,Philosophy
1909,2015,160,Philosophy
1910,2016,70,Global Studies
1911,2017,70,Public Speaking
1912,2018,55,Financial Literacy
1913,2019,105,Global Studies
1914,2020,50,Public Speaking
1915,2021,190,Global Studies
1916,2022,75,Financial Literacy
1917,2023,165,Entrepreneurship
1918,2010,45,Environmental Science
1919,2011,50,Computer Programming
1920,2012,75,Media Literacy
1921,2013,180,Philosophy
1922,2014,135,Financial Literacy
1923,2015,190,Emotional Intelligence
1924,2016,60,Computer Programming
1925,2017,180,Emotional Intelligence
1926,2018,115,Financial Literacy
1927,2019,140,Creative Writing
1928,2020,100,Environmental Science
1929,2021,130,Public Speaking
1930,2022,155,Creative Writing
1931,2023,65,Financial Literacy
1932,2010,185,Computer Programming
1933,2011,130,Public Speaking
1934,2012,110,Emotional Intelligence
1935,2013,25,Media Literacy
1936,2014,50,Media Literacy
1937,2015,115,Entrepreneurship
1938,2016,30,Emotional Intelligence
1939,2017,50,Public Speaking
1940,2018,185,Media Literacy
1941,2019,60,Financial Literacy
1942,2020,70,Media Literacy
1943,2021,95,Financial Literacy
1944,2022,60,Public Speaking
1945,2023,50,Emotional Intelligence
1946,2010,175,Media Literacy
1947,2011,75,Public Speaking
1948,2012,145,Global Studies
1949,2013,110,Entrepreneurship
1950,2014,165,Environmental Science
1951,2015,135,Computer Programming
1952,2016,160,Entrepreneurship
1953,2017,75,Financial Literacy
1954,2018,180,Emotional Intelligence
1955,2019,60,Computer Programming
1956,2020,50,Public Speaking
1957,2021,185,Philosophy
1958,2022,180,Global Studies
1959,2023,175,Environmental Science
1960,2010,145,Global Studies
1961,2011,185,Media Literacy
1962,2012,110,Media Literacy
1963,2013,90,Global Studies
1964,2014,135,Financial Literacy
1965,2015,40,Environmental Science
1966,2016,110,Public Speaking
1967,2017,45,Emotional Intelligence
1968,2018,175,Environmental Science
1969,2019,60,Media Literacy
1970,2020,185,Emotional Intelligence
1971,2021,25,Media Literacy
1972,2022,85,Public Speaking
1973,2023,190,Environmental Science
1974,2010,55,Entrepreneurship
1975,2011,125,Emotional Intelligence
1976,2012,115,Computer Programming
1977,2013,45,Media Literacy
1978,2014,170,Global Studies
1979,2015,140,Creative Writing
1980,2016,160,Emotional Intelligence
1981,2017,40,Media Literacy
1982,2018,55,Financial Literacy
1983,2019,60,Entrepreneurship
1984,2020,155,Global Studies
1985,2021,50,Creative Writing
1986,2022,75,Philosophy
1987,2023,155,Computer Programming
1988,2010,195,Environmental Science
1989,2011,190,Philosophy
1990,2012,115,Computer Programming
1991,2013,90,Creative Writing
1992,2014,125,Entrepreneurship
1993,2015,70,Emotional Intelligence
1994,2016,90,Emotional Intelligence
1995,2017,75,Emotional Intelligence
1996,2018,165,Media Literacy
1997,2019,190,Financial Literacy
1998,2020,75,Environmental Science
1999,2021,175,Creative Writing
2000,2022,80,Entrepreneurship
2001,2023,40,Environmental Science
2002,2010,100,Global Studies
2003,2011,30,Entrepreneurship
2004,2012,45,Emotional Intelligence
2005,2013,110,Creative Writing
2006,2014,40,Environmental Science
2007,2015,30,Philosophy
2008,2016,70,Global Studies
2009,2017,45,Entrepreneurship
2010,2018,30,Environmental Science
2011,2019,185,Computer Programming
2012,2020,185,Creative Writing
2013,2021,180,Creative Writing
2014,2022,180,Global Studies
2015,2023,180,Computer Programming
2016,2010,185,Media Literacy
2017,2011,40,Philosophy
2018,2012,130,Global Studies
2019,2013,65,Public Speaking
2020,2014,55,Creative Writing
2021,2015,45,Media Literacy
2022,2016,170,Media Literacy
2023,2017,35,Public Speaking
2024,2018,40,Global Studies
2025,2019,170,Public Speaking
2026,2020,115,Creative Writing
2027,2021,70,Philosophy
2028,2022,155,Financial Literacy
2029,2023,80,Philosophy
2030,2010,75,Public Speaking
2031,2011,145,Creative Writing
2032,2012,140,Media Literacy
2033,2013,30,Public Speaking
2034,2014,75,Entrepreneurship
2035,2015,50,Global Studies
2036,2016,110,Philosophy
2037,2017,75,Media Literacy
2038,2018,35,Philosophy
2039,2019,115,Global Studies
2040,2020,150,Philosophy
2041,2021,85,Emotional Intelligence
2042,2022,120,Philosophy
2043,2023,120,Global Studies
2044,2010,190,Emotional Intelligence
2045,2011,180,Creative Writing
2046,2012,165,Emotional Intelligence
2047,2013,140,Creative Writing
2048,2014,115,Entrepreneurship
2049,2015,195,Philosophy
2050,2016,90,Financial Literacy
2051,2017,185,Environmental Science
2052,2018,90,Financial Literacy
2053,2019,110,Philosophy
2054,2020,85,Computer Programming
2055,2021,180,Emotional Intelligence
2056,2022,130,Public Speaking
2057,2023,195,Public Speaking
2058,2010,80,Philosophy
2059,2011,145,Environmental Science
2060,2012,40,Financial Literacy
2061,2013,60,Media Literacy
2062,2014,75,Environmental Science
2063,2015,80,Financial Literacy
2064,2016,180,Financial Literacy
2065,2017,95,Environmental Science
2066,2018,100,Global Studies
2067,2019,140,Environmental Science
2068,2020,55,Global Studies
2069,2021,185,Entrepreneurship
2070,2022,115,Media Literacy
2071,2023,45,Creative Writing
2072,2010,55,Public Speaking
2073,2011,195,Philosophy
2074,2012,90,Entrepreneurship
2075,2013,110,Entrepreneurship
2076,2014,95,Public Speaking
2077,2015,135,Creative Writing
2078,2016,155,Media Literacy
2079,2017,195,Public Speaking
2080,2018,30,Computer Programming
2081,2019,195,Philosophy
2082,2020,35,Philosophy
2083,2021,160,Environmental Science
2084,2022,40,Environmental Science
2085,2023,30,Creative Writing
2086,2010,45,Computer Programming
2087,2011,120,Creative Writing
2088,2012,25,Philosophy
2089,2013,30,Environmental Science
2090,2014,190,Environmental Science
2091,2015,150,Philosophy
2092,2016,70,Environmental Science
2093,2017,140,Emotional Intelligence
2094,2018,130,Financial Literacy
2095,2019,130,Creative Writing
2096,2020,65,Computer Programming
2097,2021,50,Emotional Intelligence
2098,2022,85,Media Literacy
2099,2023,125,Media Literacy
2100,2010,100,Philosophy
2101,2011,40,Global Studies
2102,2012,105,Creative Writing
2103,2013,110,Media Literacy
2104,2014,145,Environmental Science
2105,2015,50,Philosophy
2106,2016,165,Entrepreneurship
2107,2017,25,Computer Programming
2108,2018,180,Environmental Science
2109,2019,120,Emotional Intelligence
2110,2020,180,Creative Writing
2111,2021,115,Philosophy
2112,2022,75,Financial Literacy
2113,2023,185,Global Studies
2114,2010,70,Entrepreneurship
2115,2011,115,Computer Programming
2116,2012,40,Global Studies
2117,2013,145,Global Studies
2118,2014,75,Environmental Science
2119,2015,60,Emotional Intelligence
2120,2016,85,Financial Literacy
2121,2017,25,Creative Writing
2122,2018,80,Computer Programming
2123,2019,75,Creative Writing
2124,2020,90,Computer Programming
2125,2021,190,Public Speaking
2126,2022,100,Computer Programming
2127,2023,120,Creative Writing
2128,2010,75,Global Studies
2129,2011,125,Entrepreneurship
2130,2012,120,Philosophy
2131,2013,90,Philosophy
2132,2014,165,Financial Literacy
2133,2015,60,Creative Writing
2134,2016,115,Creative Writing
2135,2017,190,Computer Programming
2136,2018,55,Philosophy
2137,2019,180,Creative Writing
2138,2020,70,Environmental Science
2139,2021,95,Creative Writing
2140,2022,70,Entrepreneurship
2141,2023,165,Public Speaking
2142,2010,70,Emotional Intelligence
2143,2011,160,Creative Writing
2144,2012,65,Environmental Science
2145,2013,120,Emotional Intelligence
2146,2014,130,Emotional Intelligence
2147,2015,165,Financial Literacy
2148,2016,60,Emotional Intelligence
2149,2017,105,Financial Literacy
2150,2018,90,Financial Literacy
2151,2019,110,Media Literacy
2152,2020,75,Philosophy
2153,2021,30,Media Literacy
2154,2022,65,Entrepreneurship
2155,2023,180,Creative Writing
2156,2010,60,Financial Literacy
2157,2011,75,Emotional Intelligence
2158,2012,120,Public Speaking
2159,2013,100,Entrepreneurship
2160,2014,90,Computer Programming
2161,2015,50,Media Literacy
2162,2016,185,Computer Programming
2163,2017,35,Public Speaking
2164,2018,60,Media Literacy
2165,2019,160,Entrepreneurship
2166,2020,35,Creative Writing
2167,2021,165,Environmental Science
2168,2022,80,Media Literacy
2169,2023,155,Computer Programming
2170,2010,185,Environmental Science
2171,2011,80,Public Speaking
2172,2012,195,Environmental Science
2173,2013,125,Global Studies
2174,2014,80,Public Speaking
2175,2015,155,Philosophy
2176,2016,50,Computer Programming
2177,2017,85,Philosophy
2178,2018,85,Creative Writing
2179,2019,180,Emotional Intelligence
2180,2020,180,Environmental Science
2181,2021,185,Public Speaking
2182,2022,80,Emotional Intelligence
2183,2023,160,Emotional Intelligence
2184,2010,130,Entrepreneurship
2185,2011,180,Media Literacy
2186,2012,40,Computer Programming
2187,2013,70,Computer Programming
2188,2014,105,Creative Writing
2189,2015,105,Financial Literacy
2190,2016,170,Emotional Intelligence
2191,2017,65,Environmental Science
2192,2018,55,Public Speaking
2193,2019,145,Global Studies
2194,2020,80,Philosophy
2195,2021,85,Philosophy
2196,2022,170,Global Studies
2197,2023,90,Philosophy
2198,2010,110,Emotional Intelligence
2199,2011,25,Philosophy
2200,2012,60,Financial Literacy
2201,2013,140,Environmental Science
2202,2014,140,Entrepreneurship
2203,2015,115,Global Studies
2204,2016,30,Computer Programming
2205,2017,75,Philosophy
2206,2018,80,Global Studies
2207,2019,140,Creative Writing
2208,2020,80,Global Studies
2209,2021,175,Media Literacy
2210,2022,185,Public Speaking
2211,2023,50,Public Speaking
2212,2010,45,Entrepreneurship
2213,2011,145,Media Literacy
2214,2012,45,Public Speaking
2215,2013,180,Media Literacy
2216,2014,80,Computer Programming
2217,2015,105,Computer Programming
2218,2016,150,Financial Literacy
2219,2017,195,Emotional Intelligence
2220,2018,85,Global Studies
2221,2019,30,Environmental Science
2222,2020,185,Philosophy
2223,2021,160,Media Literacy
2224,2022,90,Media Literacy
2225,2023,90,Global Studies
2226,2010,140,Global Studies
2227,2011,160,Philosophy
2228,2012,60,Public Speaking
2229,2013,30,Financial Literacy
2230,2014,30,Environmental Science
2231,2015,135,Entrepreneurship
2232,2016,125,Emotional Intelligence
2233,2017,155,Creative Writing
2234,2018,120,Global Studies
2235,2019,185,Environmental Science
2236,2020,170,Creative Writing
2237,2021,105,Financial Literacy
2238,2022,75,Philosophy
2239,2023,150,Computer Programming
2240,2010,110,Creative Writing
2241,2011,75,Global Studies
2242,2012,135,Global Studies
2243,2013,40,Global Studies
2244,2014,155,Global Studies
2245,2015,25,Philosophy
2246,2016,45,Computer Programming
2247,2017,180,Entrepreneurship
2248,2018,150,Media Literacy
2249,2019,195,Creative Writing
2250,2020,40,Computer Programming
2251,2021,175,Emotional Intelligence
2252,2022,195,Entrepreneurship
2253,2023,160,Computer Programming
2254,2010,175,Environmental Science
2255,2011,40,Creative Writing
2256,2012,50,Emotional Intelligence
2257,2013,25,Financial Literacy
2258,2014,165,Public Speaking
2259,2015,125,Environmental Science
2260,2016,195,Philosophy
2261,2017,140,Environmental Science
2262,2018,40,Environmental Science
2263,2019,145,Philosophy
2264,2020,30,Philosophy
2265,2021,135,Environmental Science
2266,2022,50,Computer Programming
2267,2023,45,Global Studies
2268,2010,190,Creative Writing
2269,2011,115,Environmental Science
2270,2012,105,Entrepreneurship
2271,2013,125,Philosophy
2272,2014,170,Global Studies
2273,2015,160,Global Studies
2274,2016,170,Environmental Science
2275,2017,130,Emotional Intelligence
2276,2018,35,Computer Programming
2277,2019,125,Entrepreneurship
2278,2020,25,Global Studies
2279,2021,130,Public Speaking
2280,2022,45,Computer Programming
2281,2023,60,Philosophy
2282,2010,145,Public Speaking
2283,2011,160,Philosophy
2284,2012,40,Creative Writing
2285,2013,55,Financial Literacy
2286,2014,180,Philosophy
2287,2015,110,Emotional Intelligence
2288,2016,45,Entrepreneurship
2289,2017,100,Computer Programming
2290,2018,125,Media Literacy
2291,2019,110,Philosophy
2292,2020,150,Creative Writing
2293,2021,40,Computer Programming
2294,2022,145,Computer Programming
2295,2023,155,Environmental Science
2296,2010,95,Media Literacy
2297,2011,45,Media Literacy
2298,2012,180,Philosophy
2299,2013,185,Financial Literacy
2300,2014,45,Creative Writing
2301,2015,80,Financial Literacy
2302,2016,160,Entrepreneurship
2303,2017,110,Entrepreneurship
2304,2018,180,Entrepreneurship
2305,2019,110,Environmental Science
2306,2020,180,Public Speaking
2307,2021,75,Media Literacy
2308,2022,150,Financial Literacy
2309,2023,130,Environmental Science
2310,2010,190,Emotional Intelligence
2311,2011,70,Global Studies
2312,2012,165,Emotional Intelligence
2313,2013,105,Computer Programming
2314,2014,55,Emotional Intelligence
2315,2015,195,Global Studies
2316,2016,60,Global Studies
2317,2017,190,Financial Literacy
2318,2018,135,Computer Programming
2319,2019,140,Financial Literacy
2320,2020,135,Creative Writing
2321,2021,120,Financial Literacy
2322,2022,95,Philosophy
2323,2023,125,Philosophy
2324,2010,195,Public Speaking
2325,2011,80,Global Studies
2326,2012,85,Media Literacy
2327,2013,195,Creative Writing
2328,2014,140,Public Speaking
2329,2015,85,Creative Writing
2330,2016,60,Environmental Science
2331,2017,165,Computer Programming
2332,2018,35,Emotional Intelligence
2333,2019,185,Environmental Science
2334,2020,100,Media Literacy
2335,2021,80,Computer Programming
2336,2022,195,Creative Writing
2337,2023,130,Creative Writing
2338,2010,100,Philosophy
2339,2011,165,Philosophy
2340,2012,70,Entrepreneurship
2341,2013,135,Philosophy
2342,2014,170,Philosophy
2343,2015,135,Financial Literacy
2344,2016,130,Creative Writing
2345,2017,80,Computer Programming
2346,2018,190,Environmental Science
2347,2019,160,Financial Literacy
2348,2020,190,Philosophy
2349,2021,110,Computer Programming
2350,2022,50,Media Literacy
2351,2023,130,Philosophy
2352,2010,160,Creative Writing
2353,2011,50,Entrepreneurship
2354,2012,170,Environmental Science
2355,2013,145,Philosophy
2356,2014,40,Global Studies
2357,2015,195,Media Literacy
2358,2016,165,Entrepreneurship
2359,2017,135,Emotional Intelligence
2360,2018,55,Public Speaking
2361,2019,155,Global Studies
2362,2020,25,Entrepreneurship
2363,2021,25,Emotional Intelligence
2364,2022,105,Creative Writing
2365,2023,150,Emotional Intelligence
2366,2010,160,Financial Literacy
2367,2011,70,Emotional Intelligence
2368,2012,80,Media Literacy
2369,2013,180,Creative Writing
2370,2014,100,Philosophy
2371,2015,35,Environmental Science
2372,2016,75,Emotional Intelligence
2373,2017,135,Computer Programming
2374,2018,145,Global Studies
2375,2019,120,Entrepreneurship
2376,2020,35,Philosophy
2377,2021,145,Entrepreneurship
2378,2022,105,Financial Literacy
2379,2023,85,Computer Programming
2380,2010,190,Public Speaking
2381,2011,155,Emotional Intelligence
2382,2012,90,Financial Literacy
2383,2013,105,Financial Literacy
2384,2014,145,Philosophy
2385,2015,35,Media Literacy
2386,2016,25,Emotional Intelligence
2387,2017,110,Creative Writing
2388,2018,130,Financial Literacy
2389,2019,195,Public Speaking
2390,2020,160,Computer Programming
2391,2021,165,Public Speaking
2392,2022,30,Computer Programming
2393,2023,120,Financial Literacy
2394,2010,195,Public Speaking
2395,2011,70,Media Literacy
2396,2012,95,Emotional Intelligence
2397,2013,70,Environmental Science
2398,2014,110,Philosophy
2399,2015,105,Media Literacy
2400,2016,90,Financial Literacy
2401,2017,80,Philosophy
2402,2018,85,Global Studies
2403,2019,75,Emotional Intelligence
2404,2020,155,Media Literacy
2405,2021,30,Global Studies
2406,2022,30,Creative Writing
2407,2023,50,Entrepreneurship
2408,2010,185,Philosophy
2409,2011,105,Financial Literacy
2410,2012,30,Computer Programming
2411,2013,175,Global Studies
2412,2014,185,Entrepreneurship
2413,2015,90,Emotional Intelligence
2414,2016,60,Environmental Science
2415,2017,35,Global Studies
2416,2018,125,Computer Programming
2417,2019,175,Media Literacy
2418,2020,55,Entrepreneurship
2419,2021,155,Financial Literacy
2420,2022,145,Media Literacy
2421,2023,110,Media Literacy
2422,2010,50,Creative Writing
2423,2011,130,Creative Writing
2424,2012,35,Computer Programming
2425,2013,140,Emotional Intelligence
2426,2014,115,Global Studies
2427,2015,185,Public Speaking
2428,2016,95,Financial Literacy
2429,2017,100,Environmental Science
2430,2018,55,Global Studies
2431,2019,100,Emotional Intelligence
2432,2020,125,Public Speaking
2433,2021,85,Emotional Intelligence
2434,2022,75,Computer Programming
2435,2023,65,Emotional Intelligence
2436,2010,190,Media Literacy
2437,2011,25,Financial Literacy
2438,2012,195,Financial Literacy
2439,2013,40,Entrepreneurship
2440,2014,85,Public Speaking
2441,2015,140,Media Literacy
2442,2016,155,Entrepreneurship
2443,2017,150,Global Studies
2444,2018,120,Global Studies
2445,2019,180,Creative Writing
2446,2020,195,Public Speaking
2447,2021,60,Environmental Science
2448,2022,95,Media Literacy
2449,2023,70,Media Literacy
2450,2010,95,Environmental Science
2451,2011,175,Creative Writing
2452,2012,120,Media Literacy
2453,2013,25,Environmental Science
2454,2014,185,Creative Writing
2455,2015,45,Media Literacy
2456,2016,90,Financial Literacy
2457,2017,185,Computer Programming
2458,2018,65,Financial Literacy
2459,2019,55,Computer Programming
2460,2020,70,Computer Programming
2461,2021,90,Emotional Intelligence
2462,2022,115,Media Literacy
2463,2023,195,Creative Writing
2464,2010,150,Emotional Intelligence
2465,2011,80,Creative Writing
2466,2012,120,Philosophy
2467,2013,70,Computer Programming
2468,2014,50,Creative Writing
2469,2015,35,Media Literacy
2470,2016,145,Public Speaking
2471,2017,30,Global Studies
2472,2018,80,Financial Literacy
2473,2019,185,Environmental Science
2474,2020,115,Computer Programming
2475,2021,115,Environmental Science
2476,2022,115,Entrepreneurship
2477,2023,180,Entrepreneurship
2478,2010,105,Financial Literacy
2479,2011,180,Environmental Science
2480,2012,185,Philosophy
2481,2013,30,Financial Literacy
2482,2014,65,Creative Writing
2483,2015,50,Creative Writing
2484,2016,45,Environmental Science
2485,2017,95,Entrepreneurship
2486,2018,125,Financial Literacy
2487,2019,65,Entrepreneurship
2488,2020,30,Philosophy
2489,2021,85,Environmental Science
2490,2022,70,Entrepreneurship
2491,2023,30,Environmental Science
2492,2010,100,Computer Programming
2493,2011,145,Creative Writing
2494,2012,165,Global Studies
2495,2013,180,Computer Programming
2496,2014,125,Emotional Intelligence
2497,2015,180,Media Literacy
2498,2016,90,Media Literacy
2499,2017,90,Philosophy
2500,2018,55,Creative Writing
2501,2019,35,Entrepreneurship
2502,2020,160,Financial Literacy
2503,2021,135,Computer Programming
2504,2022,115,Computer Programming
2505,2023,105,Financial Literacy
2506,2010,185,Entrepreneurship
2507,2011,115,Global Studies
2508,2012,65,Philosophy
2509,2013,75,Creative Writing
2510,2014,150,Financial Literacy
2511,2015,55,Creative Writing
2512,2016,90,Media Literacy
2513,2017,25,Global Studies
2514,2018,150,Entrepreneurship
2515,2019,100,Media Literacy
2516,2020,50,Financial Literacy
2517,2021,25,Global Studies
2518,2022,195,Creative Writing
2519,2023,105,Environmental Science
2520,2010,135,Emotional Intelligence
2521,2011,25,Global Studies
2522,2012,155,Emotional Intelligence
2523,2013,125,Emotional Intelligence
2524,2014,170,Global Studies
2525,2015,50,Global Studies
2526,2016,110,Philosophy
2527,2017,130,Global Studies
2528,2018,130,Financial Literacy
2529,2019,50,Philosophy
2530,2020,135,Global Studies
2531,2021,120,Environmental Science
2532,2022,150,Environmental Science
2533,2023,135,Emotional Intelligence
2534,2010,35,Emotional Intelligence
2535,2011,65,Environmental Science
2536,2012,75,Global Studies
2537,2013,80,Public Speaking
2538,2014,195,Financial Literacy
2539,2015,105,Creative Writing
2540,2016,185,Creative Writing
2541,2017,195,Creative Writing
2542,2018,50,Computer Programming
2543,2019,35,Media Literacy
2544,2020,30,Philosophy
2545,2021,145,Computer Programming
2546,2022,160,Emotional Intelligence
2547,2023,50,Creative Writing
2548,2010,50,Environmental Science
2549,2011,155,Creative Writing
2550,2012,190,Global Studies
2551,2013,70,Financial Literacy
2552,2014,40,Philosophy
2553,2015,70,Public Speaking
2554,2016,185,Global Studies
2555,2017,65,Creative Writing
2556,2018,55,Public Speaking
2557,2019,145,Media Literacy
2558,2020,195,Environmental Science
2559,2021,195,Entrepreneurship
2560,2022,190,Environmental Science
2561,2023,25,Emotional Intelligence
2562,2010,150,Environmental Science
2563,2011,170,Global Studies
2564,2012,25,Philosophy
2565,2013,110,Emotional Intelligence
2566,2014,195,Philosophy
2567,2015,45,Public Speaking
2568,2016,175,Philosophy
2569,2017,85,Emotional Intelligence
2570,2018,85,Global Studies
2571,2019,30,Financial Literacy
2572,2020,180,Emotional Intelligence
2573,2021,50,Philosophy
2574,2022,100,Financial Literacy
2575,2023,75,Public Speaking
2576,2010,70,Environmental Science
2577,2011,125,Financial Literacy
2578,2012,90,Media Literacy
2579,2013,145,Public Speaking
2580,2014,100,Public Speaking
2581,2015,180,Global Studies
2582,2016,40,Creative Writing
2583,2017,90,Entrepreneurship
2584,2018,150,Computer Programming
2585,2019,170,Financial Literacy
2586,2020,100,Emotional Intelligence
2587,2021,110,Emotional Intelligence
2588,2022,120,Entrepreneurship
2589,2023,40,Philosophy
2590,2010,95,Computer Programming
2591,2011,105,Computer Programming
2592,2012,125,Financial Literacy
2593,2013,130,Emotional Intelligence
2594,2014,30,Creative Writing
2595,2015,160,Environmental Science
2596,2016,155,Computer Programming
2597,2017,85,Public Speaking
2598,2018,40,Financial Literacy
2599,2019,50,Financial Literacy
2600,2020,80,Creative Writing
2601,2021,55,Philosophy
2602,2022,190,Philosophy
2603,2023,80,Entrepreneurship
2604,2010,45,Global Studies
2605,2011,25,Public Speaking
2606,2012,75,Philosophy
2607,2013,50,Emotional Intelligence
2608,2014,130,Media Literacy
2609,2015,120,Philosophy
2610,2016,105,Public Speaking
2611,2017,195,Philosophy
2612,2018,170,Media Literacy
2613,2019,60,Emotional Intelligence
2614,2020,155,Entrepreneurship
2615,2021,145,Emotional Intelligence
2616,2022,25,Emotional Intelligence
2617,2023,130,Public Speaking
2618,2010,25,Media Literacy
2619,2011,175,Philosophy
2620,2012,60,Philosophy
2621,2013,130,Creative Writing
2622,2014,40,Public Speaking
2623,2015,185,Emotional Intelligence
2624,2016,35,Global Studies
2625,2017,75,Entrepreneurship
2626,2018,195,Environmental Science
2627,2019,145,Entrepreneurship
2628,2020,140,Emotional Intelligence
2629,2021,105,Financial Literacy
2630,2022,80,Public Speaking
2631,2023,95,Emotional Intelligence
2632,2010,135,Computer Programming
2633,2011,25,Global Studies
2634,2012,185,Global Studies
2635,2013,50,Entrepreneurship
2636,2014,80,Entrepreneurship
2637,2015,120,Computer Programming
2638,2016,70,Computer Programming
2639,2017,145,Entrepreneurship
2640,2018,70,Environmental Science
2641,2019,110,Financial Literacy
2642,2020,150,Creative Writing
2643,2021,40,Environmental Science
2644,2022,140,Environmental Science
2645,2023,130,Media Literacy
2646,2010,100,Emotional Intelligence
2647,2011,90,Environmental Science
2648,2012,140,Creative Writing
2649,2013,75,Computer Programming
2650,2014,120,Public Speaking
2651,2015,75,Emotional Intelligence
2652,2016,85,Emotional Intelligence
2653,2017,105,Environmental Science
2654,2018,115,Entrepreneurship
2655,2019,185,Philosophy
2656,2020,115,Computer Programming
2657,2021,50,Emotional Intelligence
2658,2022,120,Creative Writing
2659,2023,185,Global Studies
2660,2010,175,Financial Literacy
2661,2011,55,Public Speaking
2662,2012,35,Public Speaking
2663,2013,170,Media Literacy
2664,2014,175,Entrepreneurship
2665,2015,135,Public Speaking
2666,2016,55,Emotional Intelligence
2667,2017,30,Computer Programming
2668,2018,70,Public Speaking
2669,2019,90,Philosophy
2670,2020,105,Entrepreneurship
2671,2021,105,Global Studies
2672,2022,30,Public Speaking
2673,2023,70,Creative Writing
2674,2010,185,Entrepreneurship
2675,2011,155,Computer Programming
2676,2012,65,Philosophy
2677,2013,90,Financial Literacy
2678,2014,145,Public Speaking
2679,2015,80,Media Literacy
2680,2016,95,Philosophy
2681,2017,45,Financial Literacy
2682,2018,195,Creative Writing
2683,2019,35,Philosophy
2684,2020,55,Global Studies
2685,2021,150,Media Literacy
2686,2022,150,Computer Programming
2687,2023,160,Environmental Science
2688,2010,195,Creative Writing
2689,2011,195,Environmental Science
2690,2012,175,Media Literacy
2691,2013,150,Environmental Science
2692,2014,40,Creative Writing
2693,2015,150,Philosophy
2694,2016,75,Emotional Intelligence
2695,2017,120,Media Literacy
2696,2018,50,Emotional Intelligence
2697,2019,130,Global Studies
2698,2020,40,Emotional Intelligence
2699,2021,115,Media Literacy
2700,2022,100,Financial Literacy
2701,2023,165,Financial Literacy
2702,2010,120,Emotional Intelligence
2703,2011,60,Global Studies
2704,2012,30,Philosophy
2705,2013,170,Global Studies
2706,2014,55,Public Speaking
2707,2015,195,Computer Programming
2708,2016,45,Global Studies
2709,2017,115,Creative Writing
2710,2018,145,Media Literacy
2711,2019,110,Entrepreneurship
2712,2020,135,Computer Programming
2713,2021,140,Environmental Science
2714,2022,40,Global Studies
2715,2023,105,Financial Literacy
2716,2010,110,Emotional Intelligence
2717,2011,50,Entrepreneurship
2718,2012,75,Global Studies
2719,2013,125,Computer Programming
2720,2014,95,Financial Literacy
2721,2015,165,Emotional Intelligence
2722,2016,45,Public Speaking
2723,2017,165,Computer Programming
2724,2018,90,Environmental Science
2725,2019,165,Financial Literacy
2726,2020,185,Financial Literacy
2727,2021,65,Philosophy
2728,2022,175,Global Studies
2729,2023,155,Computer Programming
2730,2010,35,Environmental Science
2731,2011,105,Emotional Intelligence
2732,2012,195,Public Speaking
2733,2013,180,Media Literacy
2734,2014,170,Environmental Science
2735,2015,75,Global Studies
2736,2016,75,Philosophy
2737,2017,195,Philosophy
2738,2018,155,Environmental Science
2739,2019,185,Environmental Science
2740,2020,90,Emotional Intelligence
2741,2021,140,Emotional Intelligence
2742,2022,190,Global Studies
2743,2023,50,Computer Programming
2744,2010,130,Entrepreneurship
2745,2011,75,Creative Writing
2746,2012,90,Environmental Science
2747,2013,190,Entrepreneurship
2748,2014,105,Environmental Science
2749,2015,145,Media Literacy
2750,2016,195,Financial Literacy
2751,2017,90,Emotional Intelligence
2752,2018,140,Emotional Intelligence
2753,2019,50,Entrepreneurship
2754,2020,55,Global Studies
2755,2021,125,Public Speaking
2756,2022,55,Financial Literacy
2757,2023,95,Financial Literacy
2758,2010,165,Entrepreneurship
2759,2011,70,Philosophy
2760,2012,140,Financial Literacy
2761,2013,105,Philosophy
2762,2014,125,Emotional Intelligence
2763,2015,70,Financial Literacy
2764,2016,80,Global Studies
2765,2017,110,Environmental Science
2766,2018,90,Emotional Intelligence
2767,2019,135,Creative Writing
2768,2020,110,Media Literacy
2769,2021,195,Public Speaking
2770,2022,115,Philosophy
2771,2023,105,Public Speaking
2772,2010,170,Emotional Intelligence
2773,2011,50,Financial Literacy
2774,2012,95,Computer Programming
2775,2013,195,Environmental Science
2776,2014,180,Media Literacy
2777,2015,110,Financial Literacy
2778,2016,115,Computer Programming
2779,2017,130,Entrepreneurship
2780,2018,165,Financial Literacy
2781,2019,40,Environmental Science
2782,2020,155,Emotional Intelligence
2783,2021,25,Creative Writing
2784,2022,190,Public Speaking
2785,2023,105,Media Literacy
2786,2010,175,Emotional Intelligence
2787,2011,110,Public Speaking
2788,2012,150,Media Literacy
2789,2013,120,Creative Writing
2790,2014,170,Financial Literacy
2791,2015,45,Emotional Intelligence
2792,2016,130,Financial Literacy
